Date,City,L3,Net_Sales,Forecast_Level
2021-10-19,KATNI,Margarine,,
2021-10-19,KATNI,Nuts & Seeds,,
2021-10-19,KATNI,Deodorants,,
2021-10-19,KATNI,Tin Paneer (Ambient),,
2021-10-19,KHANDWA,Basmati Rice,,
2021-10-19,KHANDWA,Wheat Atta,,
2021-10-19,KHANDWA,Sunflower Oil,,
2021-10-19,KHANDWA,Palm Oil,,
2021-10-19,KHANDWA,Salt,,
2021-10-19,KHANDWA,Blended Masalas,,
2021-10-19,KHANDWA,Powdered Spices,,
2021-10-19,KHANDWA,Cream Biscuits & Wafers,,
2021-10-19,KHANDWA,Other Biscuits & Cookies,,
2021-10-19,KHANDWA,Noodles,,
2021-10-19,KHANDWA,Chocos & Flakes,,
2021-10-19,KHANDWA,Chips,,
2021-10-19,KHANDWA,Chocolates,,
2021-10-19,KHANDWA,Ketchups,,
2021-10-19,KHANDWA,Jams & Preserves,,
2021-10-19,KHANDWA,Children Health Drinks,,
2021-10-19,KHANDWA,Instant Coffee,,
2021-10-19,KHANDWA,Roast & Ground Coffee,,
2021-10-19,KHANDWA,Dust Tea,,
2021-10-19,KHANDWA,Leaf Tea,,
2021-10-19,KHANDWA,Lassi,,
2021-10-19,KHANDWA,Pure Desi Ghee,,
2021-10-19,KHANDWA,Milk Powders,,
2021-10-19,KHANDWA,Condensed Milk,,
2021-10-19,KHANDWA,Milk Creams,,
2021-10-19,KHANDWA,Buttermilk,,
2021-10-19,KHANDWA,Packaged Water,,
2021-10-19,KHANDWA,Mango Drinks,,
2021-10-19,KHANDWA,Cold Drinks,,
2021-10-19,KHANDWA,Powders,,
2021-10-19,KHANDWA,Bathing Soaps,,
2021-10-19,KHANDWA,"Oils, Creams & Lotions",,
2021-10-19,KHANDWA,Hair Oils,,
2021-10-19,KHANDWA,Bleaches & Blues,,
2021-10-19,KHANDWA,Toothpastes,,
2021-10-19,KHANDWA,Tooth Powders,,
2021-10-19,KHANDWA,Toothbrushes,,
2021-10-19,KHANDWA,Toilet Cleaners,,
2021-10-19,KHANDWA,Dishwash Bars,,
2021-10-19,KHANDWA,Dishwash Liquids,,
2021-10-19,KHANDWA,Shampoos,,
2021-10-19,KHANDWA,Talcum Powders,,
2021-10-19,KHANDWA,Floor Cleaners,,
2021-10-19,KHANDWA,Hand Wash,,
2021-10-19,KHANDWA,Glass Cleaners,,
2021-10-19,KHANDWA,Dishwash Powders,,
2021-10-19,KHANDWA,Face Wash,,
2021-10-19,KHANDWA,Body Lotions,,
2021-10-19,KHANDWA,Detergent Powders,,
2021-10-19,KHANDWA,Detergent Bars,,
2021-10-19,KHANDWA,Marie & Digestive Biscuits,,
2021-10-19,KHANDWA,Oats & Porridge,,
2021-10-19,KHANDWA,Adult Health Drinks,,
2021-10-19,KHANDWA,Face Creams & Moisturisers,,
2021-10-19,KHANDWA,Agarbatti & Dhoop,,
2021-10-19,KHANDWA,Dishwash Scrub Pads,,
2021-10-19,KHANDWA,Candies & Toffees,,
2021-10-19,KHANDWA,Mosquito Repellents,,
2021-10-19,KHANDWA,Insect Control,,
2021-10-19,KHANDWA,Glucose & Milk Biscuits,,
2021-10-19,KHANDWA,Rusk & Khari,,
2021-10-19,KHANDWA,Pure Cow Ghee,,
2021-10-19,KHANDWA,Honey,,
2021-10-19,KHANDWA,"Broom, Mop & Wiper",,
2021-10-19,KHANDWA,Pickles,,
2021-10-19,KHANDWA,Digestive Care,,
2021-10-19,KHANDWA,Sanitary Pads,,
2021-10-19,KHANDWA,Other Flavoured Drinks,,
2021-10-19,KHANDWA,Ready Mixes,,
2021-10-19,KHANDWA,Diaries & Notebooks.,,
2021-10-19,KHANDWA,Soya Chunks,,
2021-10-19,KHANDWA,Fabric Softeners,,
2021-10-19,KHANDWA,Air Fresheners,,
2021-10-19,KHANDWA,Sabudana,,
2021-10-19,KHANDWA,Dates,,
2021-10-19,KHANDWA,Flavoured Milk,,
2021-10-19,KHANDWA,Besan & Sattu,,
2021-10-19,KHANDWA,Foot Care,,
2021-10-19,KHANDWA,Other Atta,,
2021-10-19,KHANDWA,Hair Colors & Dyes,,
2021-10-19,KHANDWA,Chocolate Gift Packs,,
2021-10-19,KHANDWA,Battery,,
2021-10-19,KHANDWA,Mints & Gums,,
2021-10-19,KHANDWA,Pain Relief,,
2021-10-19,KHANDWA,Sugar,,
2021-10-19,KHANDWA,Crafts Glues,,
2021-10-19,KHANDWA,Soups,,
2021-10-19,KHANDWA,Milk Shakes,,
2021-10-19,KHANDWA,Lamp & Lamp Oil,,
2021-10-19,KHANDWA,"Buckets, Mugs & Tubs",,
2021-10-19,KHANDWA,Soda,,
2021-10-19,KHANDWA,Chutney,,
2021-10-19,KHANDWA,Rice Bran Oil,,
2021-10-19,KHANDWA,Moong Dal,,
2021-10-19,KHANDWA,Toor (Arhar) Dal,,
2021-10-19,KHANDWA,Cleaning Brush & Utilities,,
2021-10-19,KHANDWA,Dry Fruit Gift Packs,,
2021-10-19,KHANDWA,Diapers & Pants,,
2021-10-19,KHANDWA,Whole Spices,,
2021-10-19,KHANDWA,Poha,,
2021-10-19,KHANDWA,Almonds (Badam),,
2021-10-19,KHANDWA,Raisins,,
2021-10-19,KHANDWA,Walnuts,,
2021-10-19,KHANDWA,Detergent Liquids,,
2021-10-19,KHANDWA,Camphor,,
2021-10-19,KHANDWA,Stain Removers,,
2021-10-19,KHANDWA,Maida,,
2021-10-19,KHANDWA,Sooji & Rava,,
2021-10-19,KHANDWA,Bulbs & LED,,
2021-10-19,KHANDWA,Hair Removal,,
2021-10-19,KHANDWA,Sona Masoori Rice,,
2021-10-19,KHANDWA,Razors & Blades,,
2021-10-19,KHANDWA,Namkeen,,
2021-10-19,KHANDWA,Cashew Nuts,,
2021-10-19,KHANDWA,Indian Mithai,,
2021-10-19,KHANDWA,Groundnut Oil,,
2021-10-19,KHANDWA,Idli & Dosa Rice,,
2021-10-19,KHANDWA,Other Kitchen Essentials,,
2021-10-19,KHANDWA,Pista,,
2021-10-19,KHANDWA,First Aids,,
2021-10-19,KHANDWA,Other Pooja Accessories,,
2021-10-19,KHANDWA,Masoor Dal,,
2021-10-19,KHANDWA,Urad Dal,,
2021-10-19,KHANDWA,Peanuts,,
2021-10-19,KHANDWA,Chana Dal,,
2021-10-19,KHANDWA,Torch & Emergency Light,,
2021-10-19,KHANDWA,Kolam Rice,,
2021-10-19,KHANDWA,Jaggery,,
2021-10-19,KHANDWA,Vanaspati,,
2021-10-19,KHANDWA,Blended Oils,,
2021-10-19,KHANDWA,Papad & Fryums,,
2021-10-19,KHANDWA,Mustard Oil,,
2021-10-19,KHANDWA,Orange Juices,,
2021-10-19,KHANDWA,Tetra Pak Milk,,
2021-10-19,KHANDWA,Other Juices,,
2021-10-19,KHANDWA,Mix Fruit Juices,,
2021-10-19,KHANDWA,Spreads,,
2021-10-19,KHANDWA,Powdered Drink Mixes,,
2021-10-19,KHANDWA,Face Cleansers & Toners,,
2021-10-19,KHANDWA,Energy Drinks,,
2021-10-19,KHANDWA,Baby Food & Cereals,,
2021-10-19,KHANDWA,Soya Oil,,
2021-10-19,KHANDWA,Other Dry Fruits & Nuts,,
2021-10-19,KHANDWA,Olive Oil,,
2021-10-19,KHANDWA,Vermicelli,,
2021-10-19,KHANDWA,Infant Formulae,,
2021-10-19,KHANDWA,Cold & Cough Remedies,,
2021-10-19,KHANDWA,Protein Powders,,
2021-10-19,KHANDWA,Other Oils,,
2021-10-19,KHANDWA,Squashes & Syrups,,
2021-10-19,KHANDWA,Indian Savouries,,
2021-10-19,KHANDWA,"Pencils, Erasers & Sharpeners",,
2021-10-19,KHANDWA,Conditioners,,
2021-10-19,KHANDWA,Wipes,,
2021-10-19,KHANDWA,Apple Juices,,
2021-10-19,KHANDWA,Green Tea,,
2021-10-19,KHANDWA,Muesli,,
2021-10-19,KHANDWA,Sunscreen Lotions,,
2021-10-19,KHANDWA,Cooking Paste & Puris,,
2021-10-19,KHANDWA,Sauces,,
2021-10-19,KHANDWA,Baked Snacks,,
2021-10-19,KHANDWA,Loose Salt & Sugar,,
2021-10-19,KHANDWA,Jeerasar Rice,,
2021-10-19,KHANDWA,Bleaches,,
2021-10-19,KHANDWA,Puffed Rice,,
2021-10-19,KHANDWA,"Cakes, Muffins & Rolls",,
2021-10-19,KHANDWA,Whole Wheat,,
2021-10-19,KHANDWA,Broken Wheat (Daliya),,
2021-10-19,KHANDWA,Other Rice Varieties,,
2021-10-19,KHANDWA,Cookies,,
2021-10-19,KHANDWA,Shaving Creams & Foams,,
2021-10-19,KHANDWA,Sanitizers,,
2021-10-19,KHANDWA,Multipurpose Cleaners,,
2021-10-19,KHANDWA,Kabuli Chana,,
2021-10-19,KHANDWA,Baking Needs,,
2021-10-19,KHANDWA,Brown & Organic Ghee,,
2021-10-19,KHANDWA,Herbs & Seasoning,,
2021-10-19,KHANDWA,Miniket Rice,,
2021-10-19,KHANDWA,Boiled Rice,,
2021-10-19,KHANDWA,Aluminium Foils,,
2021-10-19,KHANDWA,Onion,,
2021-10-19,KHANDWA,Potato,,
2021-10-19,KHANDWA,Coconut,,
2021-10-19,KHANDWA,90 Days Pouch  Milk,,
2021-10-19,KHANDWA,Sesame Oil,,
2021-10-19,KHANDWA,Printing Paper,,
2021-10-19,KHANDWA,Rajma,,
2021-10-19,KHANDWA,Ragi Flour,,
2021-10-19,KHANDWA,Other Pulses,,
2021-10-19,KHANDWA,Other Cereals,,
2021-10-19,KHANDWA,Coconut Oil,,
2021-10-19,KHANDWA,Ponni Rice,,
2021-10-19,KHANDWA,Table Butter,,
2021-10-19,KHANDWA,Processed Cheese,,
2021-10-19,KHANDWA,Cheese Slice,,
2021-10-19,KHANDWA,Margarine,,
2021-10-19,KHANDWA,Nuts & Seeds,,
2021-10-19,KHANDWA,Deodorants,,
2021-10-19,KHANDWA,Tin Paneer (Ambient),,
2021-10-19,PATIALA,Basmati Rice,,
2021-10-19,PATIALA,Wheat Atta,,
2021-10-19,PATIALA,Sunflower Oil,,
2021-10-19,PATIALA,Palm Oil,,
2021-10-19,PATIALA,Salt,,
2021-10-19,PATIALA,Blended Masalas,,
2021-10-19,PATIALA,Powdered Spices,,
2021-10-19,PATIALA,Cream Biscuits & Wafers,,
2021-10-19,PATIALA,Other Biscuits & Cookies,,
2021-10-19,PATIALA,Noodles,,
2021-10-19,PATIALA,Chocos & Flakes,,
2021-10-19,PATIALA,Chips,,
2021-10-19,PATIALA,Chocolates,,
2021-10-19,PATIALA,Ketchups,,
2021-10-19,PATIALA,Jams & Preserves,,
2021-10-19,PATIALA,Children Health Drinks,,
2021-10-19,PATIALA,Instant Coffee,,
2021-10-19,PATIALA,Roast & Ground Coffee,,
2021-10-19,PATIALA,Dust Tea,,
2021-10-19,PATIALA,Leaf Tea,,
2021-10-19,PATIALA,Lassi,,
2021-10-19,PATIALA,Pure Desi Ghee,,
2021-10-19,PATIALA,Milk Powders,,
2021-10-19,PATIALA,Condensed Milk,,
2021-10-19,PATIALA,Milk Creams,,
2021-10-19,PATIALA,Buttermilk,,
2021-10-19,PATIALA,Packaged Water,,
2021-10-19,PATIALA,Mango Drinks,,
2021-10-19,PATIALA,Cold Drinks,,
2021-10-19,PATIALA,Powders,,
2021-10-19,PATIALA,Bathing Soaps,,
2021-10-19,PATIALA,"Oils, Creams & Lotions",,
2021-10-19,PATIALA,Hair Oils,,
2021-10-19,PATIALA,Bleaches & Blues,,
2021-10-19,PATIALA,Toothpastes,,
2021-10-19,PATIALA,Tooth Powders,,
2021-10-19,PATIALA,Toothbrushes,,
2021-10-19,PATIALA,Toilet Cleaners,,
2021-10-19,PATIALA,Dishwash Bars,,
2021-10-19,PATIALA,Dishwash Liquids,,
2021-10-19,PATIALA,Shampoos,,
2021-10-19,PATIALA,Talcum Powders,,
2021-10-19,PATIALA,Floor Cleaners,,
2021-10-19,PATIALA,Hand Wash,,
2021-10-19,PATIALA,Glass Cleaners,,
2021-10-19,PATIALA,Dishwash Powders,,
2021-10-19,PATIALA,Face Wash,,
2021-10-19,PATIALA,Body Lotions,,
2021-10-19,PATIALA,Detergent Powders,,
2021-10-19,PATIALA,Detergent Bars,,
2021-10-19,PATIALA,Marie & Digestive Biscuits,,
2021-10-19,PATIALA,Oats & Porridge,,
2021-10-19,PATIALA,Adult Health Drinks,,
2021-10-19,PATIALA,Face Creams & Moisturisers,,
2021-10-19,PATIALA,Agarbatti & Dhoop,,
2021-10-19,PATIALA,Dishwash Scrub Pads,,
2021-10-19,PATIALA,Candies & Toffees,,
2021-10-19,PATIALA,Mosquito Repellents,,
2021-10-19,PATIALA,Insect Control,,
2021-10-19,PATIALA,Glucose & Milk Biscuits,,
2021-10-19,PATIALA,Rusk & Khari,,
2021-10-19,PATIALA,Pure Cow Ghee,,
2021-10-19,PATIALA,Honey,,
2021-10-19,PATIALA,"Broom, Mop & Wiper",,
2021-10-19,PATIALA,Pickles,,
2021-10-19,PATIALA,Digestive Care,,
2021-10-19,PATIALA,Sanitary Pads,,
2021-10-19,PATIALA,Other Flavoured Drinks,,
2021-10-19,PATIALA,Ready Mixes,,
2021-10-19,PATIALA,Diaries & Notebooks.,,
2021-10-19,PATIALA,Soya Chunks,,
2021-10-19,PATIALA,Fabric Softeners,,
2021-10-19,PATIALA,Air Fresheners,,
2021-10-19,PATIALA,Sabudana,,
2021-10-19,PATIALA,Dates,,
2021-10-19,PATIALA,Flavoured Milk,,
2021-10-19,PATIALA,Besan & Sattu,,
2021-10-19,PATIALA,Foot Care,,
2021-10-19,PATIALA,Other Atta,,
2021-10-19,PATIALA,Hair Colors & Dyes,,
2021-10-19,PATIALA,Chocolate Gift Packs,,
2021-10-19,PATIALA,Battery,,
2021-10-19,PATIALA,Mints & Gums,,
2021-10-19,PATIALA,Pain Relief,,
2021-10-19,PATIALA,Sugar,,
2021-10-19,PATIALA,Crafts Glues,,
2021-10-19,PATIALA,Soups,,
2021-10-19,PATIALA,Milk Shakes,,
2021-10-19,PATIALA,Lamp & Lamp Oil,,
2021-10-19,PATIALA,"Buckets, Mugs & Tubs",,
2021-10-19,PATIALA,Soda,,
2021-10-19,PATIALA,Chutney,,
2021-10-19,PATIALA,Rice Bran Oil,,
2021-10-19,PATIALA,Moong Dal,,
2021-10-19,PATIALA,Toor (Arhar) Dal,,
2021-10-19,PATIALA,Cleaning Brush & Utilities,,
2021-10-19,PATIALA,Dry Fruit Gift Packs,,
2021-10-19,PATIALA,Diapers & Pants,,
2021-10-19,PATIALA,Whole Spices,,
2021-10-19,PATIALA,Poha,,
2021-10-19,PATIALA,Almonds (Badam),,
2021-10-19,PATIALA,Raisins,,
2021-10-19,PATIALA,Walnuts,,
2021-10-19,PATIALA,Detergent Liquids,,
2021-10-19,PATIALA,Camphor,,
2021-10-19,PATIALA,Stain Removers,,
2021-10-19,PATIALA,Maida,,
2021-10-19,PATIALA,Sooji & Rava,,
2021-10-19,PATIALA,Bulbs & LED,,
2021-10-19,PATIALA,Hair Removal,,
2021-10-19,PATIALA,Sona Masoori Rice,,
2021-10-19,PATIALA,Razors & Blades,,
2021-10-19,PATIALA,Namkeen,,
2021-10-19,PATIALA,Cashew Nuts,,
2021-10-19,PATIALA,Indian Mithai,,
2021-10-19,PATIALA,Groundnut Oil,,
2021-10-19,PATIALA,Idli & Dosa Rice,,
2021-10-19,PATIALA,Other Kitchen Essentials,,
2021-10-19,PATIALA,Pista,,
2021-10-19,PATIALA,First Aids,,
2021-10-19,PATIALA,Other Pooja Accessories,,
2021-10-19,PATIALA,Masoor Dal,,
2021-10-19,PATIALA,Urad Dal,,
2021-10-19,PATIALA,Peanuts,,
2021-10-19,PATIALA,Chana Dal,,
2021-10-19,PATIALA,Torch & Emergency Light,,
2021-10-19,PATIALA,Kolam Rice,,
2021-10-19,PATIALA,Jaggery,,
2021-10-19,PATIALA,Vanaspati,,
2021-10-19,PATIALA,Blended Oils,,
2021-10-19,PATIALA,Papad & Fryums,,
2021-10-19,PATIALA,Mustard Oil,,
2021-10-19,PATIALA,Orange Juices,,
2021-10-19,PATIALA,Tetra Pak Milk,,
2021-10-19,PATIALA,Other Juices,,
2021-10-19,PATIALA,Mix Fruit Juices,,
2021-10-19,PATIALA,Spreads,,
2021-10-19,PATIALA,Powdered Drink Mixes,,
2021-10-19,PATIALA,Face Cleansers & Toners,,
2021-10-19,PATIALA,Energy Drinks,,
2021-10-19,PATIALA,Baby Food & Cereals,,
2021-10-19,PATIALA,Soya Oil,,
2021-10-19,PATIALA,Other Dry Fruits & Nuts,,
2021-10-19,PATIALA,Olive Oil,,
2021-10-19,PATIALA,Vermicelli,,
2021-10-19,PATIALA,Infant Formulae,,
2021-10-19,PATIALA,Cold & Cough Remedies,,
2021-10-19,PATIALA,Protein Powders,,
2021-10-19,PATIALA,Other Oils,,
2021-10-19,PATIALA,Squashes & Syrups,,
2021-10-19,PATIALA,Indian Savouries,,
2021-10-19,PATIALA,"Pencils, Erasers & Sharpeners",,
2021-10-19,PATIALA,Conditioners,,
2021-10-19,PATIALA,Wipes,,
2021-10-19,PATIALA,Apple Juices,,
2021-10-19,PATIALA,Green Tea,,
2021-10-19,PATIALA,Muesli,,
2021-10-19,PATIALA,Sunscreen Lotions,,
2021-10-19,PATIALA,Cooking Paste & Puris,,
2021-10-19,PATIALA,Sauces,,
2021-10-19,PATIALA,Baked Snacks,,
2021-10-19,PATIALA,Loose Salt & Sugar,,
2021-10-19,PATIALA,Jeerasar Rice,,
2021-10-19,PATIALA,Bleaches,,
2021-10-19,PATIALA,Puffed Rice,,
2021-10-19,PATIALA,"Cakes, Muffins & Rolls",,
2021-10-19,PATIALA,Whole Wheat,,
2021-10-19,PATIALA,Broken Wheat (Daliya),,
2021-10-19,PATIALA,Other Rice Varieties,,
2021-10-19,PATIALA,Cookies,,
2021-10-19,PATIALA,Shaving Creams & Foams,,
2021-10-19,PATIALA,Sanitizers,,
2021-10-19,PATIALA,Multipurpose Cleaners,,
2021-10-19,PATIALA,Kabuli Chana,,
2021-10-19,PATIALA,Baking Needs,,
2021-10-19,PATIALA,Brown & Organic Ghee,,
2021-10-19,PATIALA,Herbs & Seasoning,,
2021-10-19,PATIALA,Miniket Rice,,
2021-10-19,PATIALA,Boiled Rice,,
2021-10-19,PATIALA,Aluminium Foils,,
2021-10-19,PATIALA,Onion,,
2021-10-19,PATIALA,Potato,,
2021-10-19,PATIALA,Coconut,,
2021-10-19,PATIALA,90 Days Pouch  Milk,,
2021-10-19,PATIALA,Sesame Oil,,
2021-10-19,PATIALA,Printing Paper,,
2021-10-19,PATIALA,Rajma,,
2021-10-19,PATIALA,Ragi Flour,,
2021-10-19,PATIALA,Other Pulses,,
2021-10-19,PATIALA,Other Cereals,,
2021-10-19,PATIALA,Coconut Oil,,
2021-10-19,PATIALA,Ponni Rice,,
2021-10-19,PATIALA,Table Butter,,
2021-10-19,PATIALA,Processed Cheese,,
2021-10-19,PATIALA,Cheese Slice,,
2021-10-19,PATIALA,Margarine,,
2021-10-19,PATIALA,Nuts & Seeds,,
2021-10-19,PATIALA,Deodorants,,
2021-10-19,PATIALA,Tin Paneer (Ambient),,
2021-10-19,RAIPUR,Diapers & Pants,,
2021-10-19,RAIPUR,Jaggery,,
2021-10-19,RAIPUR,Baby Food & Cereals,,
2021-10-19,RAIPUR,Infant Formulae,,
2021-10-19,RAIPUR,Wipes,,
2021-10-19,RAIPUR,Loose Salt & Sugar,,
2021-10-19,RAIPUR,Onion,,
2021-10-19,RAIPUR,Potato,,
2021-10-19,RAIPUR,Coconut,,
2021-10-19,RAJKOT,Basmati Rice,,
2021-10-19,RAJKOT,Sunflower Oil,,
2021-10-19,RAJKOT,Powders,,
2021-10-19,RAJKOT,"Oils, Creams & Lotions",,
2021-10-19,RAJKOT,Agarbatti & Dhoop,,
2021-10-19,RAJKOT,Dishwash Scrub Pads,,
2021-10-19,RAJKOT,"Broom, Mop & Wiper",,
2021-10-19,RAJKOT,Digestive Care,,
2021-10-19,RAJKOT,Diaries & Notebooks.,,
2021-10-19,RAJKOT,Battery,,
2021-10-19,RAJKOT,Pain Relief,,
2021-10-19,RAJKOT,Crafts Glues,,
2021-10-19,RAJKOT,Lamp & Lamp Oil,,
2021-10-19,RAJKOT,"Buckets, Mugs & Tubs",,
2021-10-19,RAJKOT,Moong Dal,,
2021-10-19,RAJKOT,Toor (Arhar) Dal,,
2021-10-19,RAJKOT,Cleaning Brush & Utilities,,
2021-10-19,RAJKOT,Diapers & Pants,,
2021-10-19,RAJKOT,Camphor,,
2021-10-19,RAJKOT,Bulbs & LED,,
2021-10-19,RAJKOT,Sona Masoori Rice,,
2021-10-19,RAJKOT,Cashew Nuts,,
2021-10-19,RAJKOT,Idli & Dosa Rice,,
2021-10-19,RAJKOT,Other Kitchen Essentials,,
2021-10-19,RAJKOT,First Aids,,
2021-10-19,RAJKOT,Other Pooja Accessories,,
2021-10-19,RAJKOT,Masoor Dal,,
2021-10-19,RAJKOT,Urad Dal,,
2021-10-19,RAJKOT,Chana Dal,,
2021-10-19,RAJKOT,Torch & Emergency Light,,
2021-10-19,RAJKOT,Kolam Rice,,
2021-10-19,RAJKOT,Baby Food & Cereals,,
2021-10-19,RAJKOT,Infant Formulae,,
2021-10-19,RAJKOT,Cold & Cough Remedies,,
2021-10-19,RAJKOT,"Pencils, Erasers & Sharpeners",,
2021-10-19,RAJKOT,Wipes,,
2021-10-19,RAJKOT,Jeerasar Rice,,
2021-10-19,RAJKOT,Whole Wheat,,
2021-10-19,RAJKOT,Other Rice Varieties,,
2021-10-19,RAJKOT,Kabuli Chana,,
2021-10-19,RAJKOT,Miniket Rice,,
2021-10-19,RAJKOT,Aluminium Foils,,
2021-10-19,RAJKOT,Onion,,
2021-10-19,RAJKOT,Potato,,
2021-10-19,RAJKOT,Coconut,,
2021-10-19,RAJKOT,Printing Paper,,
2021-10-19,RAJKOT,Rajma,,
2021-10-19,RAJKOT,Other Pulses,,
2021-10-19,RAJKOT,Ponni Rice,,
2021-10-19,RANCHI,Digestive Care,,
2021-10-19,RANCHI,Sabudana,,
2021-10-19,RANCHI,Pain Relief,,
2021-10-19,RANCHI,First Aids,,
2021-10-19,RANCHI,Cold & Cough Remedies,,
2021-10-19,RANCHI,Whole Wheat,,
2021-10-19,RANCHI,Herbs & Seasoning,,
2021-10-19,RANCHI,Onion,,
2021-10-19,RANCHI,Potato,,
2021-10-19,RANCHI,Coconut,,
2021-10-19,RANCHI,Other Cereals,,
2021-10-19,CHOMU,Basmati Rice,,
2021-10-19,CHOMU,Wheat Atta,,
2021-10-19,CHOMU,Sunflower Oil,,
2021-10-19,CHOMU,Palm Oil,,
2021-10-19,CHOMU,Blended Masalas,,
2021-10-19,CHOMU,Powdered Spices,,
2021-10-19,CHOMU,Cream Biscuits & Wafers,,
2021-10-19,CHOMU,Other Biscuits & Cookies,,
2021-10-19,CHOMU,Noodles,,
2021-10-19,CHOMU,Chocos & Flakes,,
2021-10-19,CHOMU,Chips,,
2021-10-19,CHOMU,Chocolates,,
2021-10-19,CHOMU,Ketchups,,
2021-10-19,CHOMU,Jams & Preserves,,
2021-10-19,CHOMU,Children Health Drinks,,
2021-10-19,CHOMU,Instant Coffee,,
2021-10-19,CHOMU,Roast & Ground Coffee,,
2021-10-19,CHOMU,Dust Tea,,
2021-10-19,CHOMU,Leaf Tea,,
2021-10-19,CHOMU,Lassi,,
2021-10-19,CHOMU,Pure Desi Ghee,,
2021-10-19,CHOMU,Milk Powders,,
2021-10-19,CHOMU,Condensed Milk,,
2021-10-19,CHOMU,Milk Creams,,
2021-10-19,CHOMU,Buttermilk,,
2021-10-19,CHOMU,Packaged Water,,
2021-10-19,CHOMU,Mango Drinks,,
2021-10-19,CHOMU,Cold Drinks,,
2021-10-19,CHOMU,Powders,,
2021-10-19,CHOMU,Bathing Soaps,,
2021-10-19,CHOMU,"Oils, Creams & Lotions",,
2021-10-19,CHOMU,Hair Oils,,
2021-10-19,CHOMU,Bleaches & Blues,,
2021-10-19,CHOMU,Toothpastes,,
2021-10-19,CHOMU,Tooth Powders,,
2021-10-19,CHOMU,Toothbrushes,,
2021-10-19,CHOMU,Toilet Cleaners,,
2021-10-19,CHOMU,Dishwash Bars,,
2021-10-19,CHOMU,Dishwash Liquids,,
2021-10-19,CHOMU,Shampoos,,
2021-10-19,CHOMU,Talcum Powders,,
2021-10-19,CHOMU,Floor Cleaners,,
2021-10-19,CHOMU,Hand Wash,,
2021-10-19,CHOMU,Glass Cleaners,,
2021-10-19,CHOMU,Dishwash Powders,,
2021-10-19,CHOMU,Face Wash,,
2021-10-19,CHOMU,Body Lotions,,
2021-10-19,CHOMU,Detergent Powders,,
2021-10-19,CHOMU,Detergent Bars,,
2021-10-19,CHOMU,Marie & Digestive Biscuits,,
2021-10-19,CHOMU,Oats & Porridge,,
2021-10-19,CHOMU,Adult Health Drinks,,
2021-10-19,CHOMU,Face Creams & Moisturisers,,
2021-10-19,CHOMU,Agarbatti & Dhoop,,
2021-10-19,CHOMU,Dishwash Scrub Pads,,
2021-10-19,CHOMU,Candies & Toffees,,
2021-10-19,CHOMU,Mosquito Repellents,,
2021-10-19,CHOMU,Insect Control,,
2021-10-19,CHOMU,Glucose & Milk Biscuits,,
2021-10-19,CHOMU,Rusk & Khari,,
2021-10-19,CHOMU,Pure Cow Ghee,,
2021-10-19,CHOMU,Honey,,
2021-10-19,CHOMU,"Broom, Mop & Wiper",,
2021-10-19,CHOMU,Pickles,,
2021-10-19,CHOMU,Digestive Care,,
2021-10-19,CHOMU,Sanitary Pads,,
2021-10-19,CHOMU,Other Flavoured Drinks,,
2021-10-19,CHOMU,Ready Mixes,,
2021-10-19,CHOMU,Diaries & Notebooks.,,
2021-10-19,CHOMU,Soya Chunks,,
2021-10-19,CHOMU,Fabric Softeners,,
2021-10-19,CHOMU,Air Fresheners,,
2021-10-19,CHOMU,Sabudana,,
2021-10-19,CHOMU,Dates,,
2021-10-19,CHOMU,Flavoured Milk,,
2021-10-19,CHOMU,Besan & Sattu,,
2021-10-19,CHOMU,Foot Care,,
2021-10-19,CHOMU,Other Atta,,
2021-10-19,CHOMU,Hair Colors & Dyes,,
2021-10-19,CHOMU,Chocolate Gift Packs,,
2021-10-19,CHOMU,Battery,,
2021-10-19,CHOMU,Mints & Gums,,
2021-10-19,CHOMU,Pain Relief,,
2021-10-19,CHOMU,Crafts Glues,,
2021-10-19,CHOMU,Soups,,
2021-10-19,CHOMU,Milk Shakes,,
2021-10-19,CHOMU,Lamp & Lamp Oil,,
2021-10-19,CHOMU,"Buckets, Mugs & Tubs",,
2021-10-19,CHOMU,Soda,,
2021-10-19,CHOMU,Chutney,,
2021-10-19,CHOMU,Rice Bran Oil,,
2021-10-19,CHOMU,Moong Dal,,
2021-10-19,CHOMU,Toor (Arhar) Dal,,
2021-10-19,CHOMU,Cleaning Brush & Utilities,,
2021-10-19,CHOMU,Dry Fruit Gift Packs,,
2021-10-19,CHOMU,Diapers & Pants,,
2021-10-19,CHOMU,Whole Spices,,
2021-10-19,CHOMU,Poha,,
2021-10-19,CHOMU,Almonds (Badam),,
2021-10-19,CHOMU,Raisins,,
2021-10-19,CHOMU,Walnuts,,
2021-10-19,CHOMU,Detergent Liquids,,
2021-10-19,CHOMU,Camphor,,
2021-10-19,CHOMU,Stain Removers,,
2021-10-19,CHOMU,Maida,,
2021-10-19,CHOMU,Sooji & Rava,,
2021-10-19,CHOMU,Bulbs & LED,,
2021-10-19,CHOMU,Hair Removal,,
2021-10-19,CHOMU,Sona Masoori Rice,,
2021-10-19,CHOMU,Razors & Blades,,
2021-10-19,CHOMU,Namkeen,,
2021-10-19,CHOMU,Cashew Nuts,,
2021-10-19,CHOMU,Indian Mithai,,
2021-10-19,CHOMU,Groundnut Oil,,
